name,mass (g),year,reclat,reclong,color
Grove Mountains 022595,0.66,2003,-72.782500,75.279167,1
Grove Mountains 022596,0.66,2003,-72.782500,75.279444,1
Grove Mountains 022758,0.66,2003,-72.777778,75.279444,1
Grove Mountains 022793,0.66,2003,-72.775556,75.338611,1
Grove Mountains 022942,0.66,2003,-72.774444,75.322778,1
Grove Mountains 023776,0.66,2003,-72.984444,75.252500,1
Grove Mountains 023784,0.66,2003,-72.984722,75.249444,1
Grove Mountains 052476,0.67,2006,-72.783611,75.298333,1
Grove Mountains 052592,0.67,2006,-72.783056,75.297222,1
Grove Mountains 052604,0.67,2006,-72.783611,75.299444,1
Grove Mountains 052605,0.67,2006,-72.978611,75.259167,1
Grove Mountains 052704,0.67,2006,-72.984444,75.225000,1
Grove Mountains 053049,0.67,2006,-72.782778,75.289722,1
Grove Mountains 053347,0.67,2006,-72.779444,75.313333,1
Grove Mountains 053462,0.67,2006,-72.790556,75.279722,1
Grove Mountains 053683,0.67,2006,-72.786667,75.286389,1
Grove Mountains 020353,0.67,2003,-72.983890,75.246390,1
Grove Mountains 020354,0.67,2003,-72.983890,75.246390,1
Grove Mountains 020355,0.67,2003,-72.983890,75.246390,1
Grove Mountains 020356,0.67,2003,-72.983890,75.246390,1
Grove Mountains 021901,0.67,2003,-72.776940,75.323610,1
Grove Mountains 021902,0.67,2003,-72.776940,75.323890,1
Grove Mountains 021913,0.67,2003,-72.776940,75.326940,1
Grove Mountains 022511,0.67,2003,-72.774170,75.331670,1
Grove Mountains 023265,0.67,2003,-72.773610,75.320280,1
Ramlat as Sahmah 407,0.68,2010,20.220600,56.020720,1
Grove Mountains 020201,0.68,2003,-72.992500,75.206389,1
Grove Mountains 020261,0.68,2003,-72.983056,75.229167,1
Grove Mountains 020599,0.68,2003,-72.983890,75.246390,1
Grove Mountains 021754,0.68,2003,-72.786944,75.315278,1
Grove Mountains 022620,0.68,2003,-72.782500,75.276944,1
Grove Mountains 022633,0.68,2003,-72.782778,75.277222,1
Grove Mountains 022663,0.68,2003,-72.780556,75.286944,1
Grove Mountains 022807,0.68,2003,-72.775278,75.329167,1
Grove Mountains 022876,0.68,2003,-72.773889,75.336111,1
Grove Mountains 022901,0.68,2003,-72.775000,75.306111,1
Grove Mountains 023225,0.68,2003,-72.773333,75.338611,1
Grove Mountains 024063,0.68,2003,-72.981390,75.245560,1
Ramlat as Sahmah 390,0.69,2010,20.094900,55.693180,1
Grove Mountains 050018,0.69,2006,-73.114167,75.165278,1
Grove Mountains 020334,0.69,2003,-72.983889,75.246389,1
Grove Mountains 022020,0.69,2003,-72.775000,75.338890,1
Grove Mountains 022327,0.69,2003,-72.772778,75.340278,1
Grove Mountains 022468,0.69,2003,-72.774170,75.345280,1
Grove Mountains 022472,0.69,2003,-72.774170,75.345830,1
Grove Mountains 022598,0.69,2003,-72.782500,75.280000,1
Grove Mountains 022662,0.69,2003,-72.780600,75.286700,1
Grove Mountains 022711,0.69,2003,-72.780800,75.277800,1
Grove Mountains 022823,0.69,2003,-72.773610,75.337220,1
Grove Mountains 022985,0.69,2003,-72.773610,75.343610,1
Grove Mountains 023035,0.69,2003,-72.773330,75.321940,1
Grove Mountains 052090,0.71,2006,-72.977778,75.261667,1
Grove Mountains 054855,0.72,2006,-72.998890,75.187220,1
Cuddeback Dry Lake 012,0.72,2002,35.312170,-117.453000,1
Frontier Mountain 03068,0.73,2004,-72.995170,160.389250,1
Grove Mountains 052351,0.74,2006,-72.978056,75.260278,1
Grove Mountains 052356,0.74,2006,-72.783056,75.318333,1
Grove Mountains 052584,0.74,2006,-72.783056,75.297222,1
Grove Mountains 052938,0.74,2006,-72.780278,75.286667,1
Grove Mountains 053045,0.74,2006,-72.793056,75.278889,1
Frontier Mountain 03097,0.74,2004,-72.952220,160.501610,1
Grove Mountains 052529,0.75,2006,-72.786389,75.296667,1
Grove Mountains 052590,0.75,2006,-72.977500,75.267222,1
Grove Mountains 052653,0.75,2006,-72.785278,75.299722,1
Grove Mountains 052871,0.75,2006,-72.825278,75.353611,1
Grove Mountains 053183,0.75,2006,-72.774722,75.340000,1
Grove Mountains 053294,0.75,2006,-72.774722,75.340000,1
Grove Mountains 053425,0.75,2006,-72.793611,75.284722,1
Pecora Escarpment 01006,0.75,2002,-85.683520,-68.800750,1
Grove Mountains 050384,0.76,2006,-72.888056,75.205833,1
Grove Mountains 052078,0.76,2006,-72.976944,75.256944,1
Grove Mountains 052222,0.76,2006,-72.771111,75.338056,1
Grove Mountains 052464,0.76,2006,-72.783889,75.308611,1
Grove Mountains 052466,0.76,2006,-72.783889,75.308611,1
Grove Mountains 052468,0.76,2006,-72.784167,75.308611,1
Grove Mountains 052470,0.76,2006,-72.979167,75.266944,1
Grove Mountains 052583,0.76,2006,-72.778333,75.302500,1
Grove Mountains 052957,0.76,2006,-72.777222,75.337778,1
Grove Mountains 053486,0.76,2006,-72.787778,75.270278,1
Grove Mountains 053754,0.76,2006,-72.781389,75.271389,1
Grove Mountains 053756,0.76,2006,-72.778889,75.313611,1
Grove Mountains 053797,0.76,2006,-72.785000,75.271389,1
Grove Mountains 053862,0.76,2006,-72.786389,75.276389,1
Grove Mountains 053988,0.76,2006,-72.778889,75.313611,1
Grove Mountains 052113,0.77,2006,-72.778889,75.326944,1
Grove Mountains 052140,0.77,2006,-72.775000,75.335278,1
Grove Mountains 052163,0.77,2006,-72.771944,75.344722,1
Grove Mountains 052348,0.77,2006,-72.782222,75.321667,1
Grove Mountains 052408,0.77,2006,-72.783889,75.271667,1
Grove Mountains 052796,0.77,2006,-72.825280,75.353610,1
Grove Mountains 052822,0.77,2006,-72.825278,75.353611,1
Grove Mountains 053180,0.77,2006,-72.774722,75.340000,1
Grove Mountains 053591,0.77,2006,-72.782500,75.300278,1
Grove Mountains 053630,0.77,2006,-72.781944,75.300556,1
Grove Mountains 053755,0.77,2006,-72.781389,75.271389,1
Grove Mountains 054051,0.77,2006,-72.787222,75.274444,1
Grove Mountains 054144,0.77,2006,-72.792778,75.274722,1
Grove Mountains 054366,0.77,2006,-72.776111,75.334722,1
MacAlpine Hills 02688,0.77,2002,-84.216670,160.500000,1
MacAlpine Hills 02695,0.77,2002,-84.216670,160.500000,1
Queen Alexandra Range 02105,0.77,2002,-84.000000,168.000000,1
Grove Mountains 054413,0.78,2006,-72.782222,75.296944,1
Frontier Mountain 03095,0.78,2004,-72.951780,160.509970,1
Queen Alexandra Range 02108,0.79,2002,-84.000000,168.000000,1
Grove Mountains 050418,0.81,2006,-72.983890,75.245560,1
Grove Mountains 021640,0.81,2003,-72.790000,75.299720,1
Grove Mountains 022003,0.81,2003,-72.776389,75.348056,1
Grove Mountains 022306,0.81,2003,-72.778890,75.301390,1
Grove Mountains 022499,0.81,2003,-72.774444,75.318333,1
Grove Mountains 022600,0.81,2003,-72.782500,75.280560,1
Grove Mountains 022855,0.81,2003,-72.773611,75.342222,1
Grove Mountains 023761,0.81,2003,-72.984440,75.250000,1
Grove Mountains 052059,0.82,2006,-72.774722,75.336667,1
Grove Mountains 052141,0.82,2006,-72.775000,75.335278,1
Grove Mountains 052334,0.82,2006,-72.778889,75.309722,1
Grove Mountains 052343,0.82,2006,-72.780833,75.310000,1
Grove Mountains 052409,0.82,2006,-72.976389,75.263889,1
Grove Mountains 052582,0.82,2006,-72.778333,75.302500,1
Grove Mountains 053047,0.82,2006,-72.773333,75.348333,1
Grove Mountains 053289,0.82,2006,-72.782500,75.300556,1
Grove Mountains 053297,0.82,2006,-72.782500,75.301667,1
Grove Mountains 053498,0.82,2006,-72.778889,75.316667,1
Grove Mountains 053714,0.82,2006,-72.778889,75.313611,1
Grove Mountains 053880,0.82,2006,-72.778889,75.313611,1
Grove Mountains 020288,0.82,2003,-72.983900,75.246400,1
Grove Mountains 020925,0.82,2003,-72.983889,75.246389,1
Grove Mountains 021889,0.82,2003,-72.778056,75.325556,1
Grove Mountains 022627,0.82,2003,-72.782500,75.277778,1
Grove Mountains 022640,0.82,2003,-72.782778,75.278333,1
Grove Mountains 023145,0.82,2003,-72.773333,75.337778,1
Grove Mountains 023266,0.82,2003,-72.773611,75.320278,1
Grove Mountains 023576,0.82,2003,-72.984167,75.246667,1
Grove Mountains 052578,0.83,2006,-72.778333,75.302500,1
Grove Mountains 052869,0.83,2006,-72.825278,75.353611,1
Grove Mountains 053397,0.83,2006,-72.779444,75.298611,1
Grove Mountains 053424,0.83,2006,-72.782222,75.302222,1
Grove Mountains 053441,0.83,2006,-72.791389,75.280833,1
Grove Mountains 053857,0.83,2006,-72.783889,75.272500,1
Grove Mountains 054060,0.83,2006,-72.785000,75.283330,1
Grove Mountains 054235,0.83,2006,-72.773056,75.339167,1
Grove Mountains 021552,0.83,2003,-72.935000,75.313890,1
Grove Mountains 021877,0.83,2003,-72.777780,75.328060,1
Grove Mountains 021895,0.83,2003,-72.778060,75.327220,1
Grove Mountains 022805,0.83,2003,-72.775280,75.328610,1
Grove Mountains 022941,0.83,2003,-72.774440,75.322500,1
Grove Mountains 023610,0.83,2003,-72.983900,75.251400,1
Queen Alexandra Range 02145,0.83,2002,-84.000000,168.000000,1
Grove Mountains 052098,0.84,2006,-72.775000,75.339722,1
Grove Mountains 054061,0.84,2006,-72.785000,75.283330,1
Grove Mountains 054138,0.84,2006,-72.792778,75.274722,1
Grove Mountains 054256,0.84,2006,-72.779167,75.302500,1
Grove Mountains 054854,0.84,2006,-72.998890,75.187220,1
Lucerne Valley 041,0.84,2004,34.489750,-116.942770,1
Grove Mountains 020258,0.84,2003,-72.983056,75.229167,1
Grove Mountains 020340,0.84,2003,-72.983889,75.246389,1
Grove Mountains 021759,0.84,2003,-72.784720,75.287500,1
Grove Mountains 022428,0.84,2003,-72.773890,75.347780,1
Grove Mountains 022832,0.84,2003,-72.773611,75.339167,1
Grove Mountains 023146,0.84,2003,-72.773330,75.338060,1
Lucerne Valley 058,0.85,2006,34.510920,-116.939620,1
Frontier Mountain 03093,0.85,2004,-72.951440,160.514360,1
Grove Mountains 020183,0.85,2003,-72.994722,75.263333,1
Grove Mountains 020203,0.85,2003,-72.992500,75.206389,1
Grove Mountains 021601,0.85,2003,-72.825000,75.356111,1
Grove Mountains 022551,0.85,2003,-72.773611,75.340833,1
Grove Mountains 023118,0.85,2003,-72.774444,75.325000,1
Grove Mountains 024008,0.85,2003,-72.983611,75.252222,1
Grove Mountains 024009,0.85,2003,-72.983611,75.252222,1
Grove Mountains 99024,0.85,2000,-73.083330,75.200000,1
Grove Mountains 021767,0.86,2003,-72.784720,75.294440,1
Grove Mountains 020335,0.87,2003,-72.983900,75.246400,1
Grove Mountains 020337,0.87,2003,-72.983890,75.246390,1
Grove Mountains 020801,0.87,2003,-72.983890,75.250000,1
Grove Mountains 022975,0.87,2003,-72.773890,75.320000,1
Grove Mountains 023763,0.87,2003,-72.984440,75.250000,1
Grove Mountains 024251,0.87,2003,-72.982500,75.250280,1
Grove Mountains 021884,0.88,2003,-72.777778,75.330000,1
Grove Mountains 022899,0.88,2003,-72.775000,75.305560,1
Grove Mountains 023176,0.88,2003,-72.773890,75.339440,1
Grove Mountains 023609,0.88,2003,-72.983890,75.251390,1
Grove Mountains 024248,0.88,2003,-72.982500,75.250300,1
Grove Mountains 020259,0.89,2003,-72.983056,75.229167,1
Grove Mountains 021188,0.89,2003,-72.983611,75.245833,1
Grove Mountains 021216,0.89,2003,-72.983611,75.245833,1
Grove Mountains 021650,0.89,2003,-72.776944,75.330833,1
Grove Mountains 021896,0.89,2003,-72.778056,75.327500,1
Grove Mountains 022383,0.89,2003,-72.780278,75.282222,1
Grove Mountains 022636,0.89,2003,-72.782778,75.277222,1
Grove Mountains 020333,0.91,2003,-72.983890,75.246390,1
Grove Mountains 022966,0.91,2003,-72.774170,75.315830,1
Grove Mountains 022968,0.91,2003,-72.774170,75.316390,1
Grove Mountains 023221,0.91,2003,-72.773330,75.338610,1
Grove Mountains 024241,0.91,2003,-72.982500,75.250000,1
Lucerne Valley 035,0.92,2004,34.486800,-116.958370,1
Grove Mountains 020141,0.92,2003,-72.977500,75.263889,1
Grove Mountains 020257,0.92,2003,-72.983056,75.229167,1
Grove Mountains 020811,0.92,2003,-72.983333,75.249444,1
Grove Mountains 021634,0.92,2003,-72.785000,75.302222,1
Grove Mountains 021840,0.92,2003,-72.778333,75.325278,1
Grove Mountains 021873,0.92,2003,-72.777778,75.327778,1
Grove Mountains 022360,0.92,2003,-72.778889,75.305833,1
Grove Mountains 022435,0.92,2003,-72.775833,75.338889,1
Grove Mountains 023098,0.92,2003,-72.775833,75.314722,1
Grove Mountains 021690,0.93,2003,-72.773889,75.336389,1
Grove Mountains 99010,0.93,2000,-73.083330,75.200000,1
Grove Mountains 052920,0.94,2006,-72.780556,75.313611,1
Grove Mountains 052996,0.94,2006,-72.782778,75.296667,1
Grove Mountains 053171,0.94,2006,-72.782500,75.300278,1
Grove Mountains 054018,0.94,2006,-72.790278,75.273056,1
Grove Mountains 054066,0.94,2006,-72.773056,75.339167,1
Frontier Mountain 03054,0.94,2003,-72.952440,160.461610,1
Grove Mountains 020067,0.94,2003,-72.986111,75.231944,1
Grove Mountains 052216,0.95,2006,-72.772500,75.346667,1
Grove Mountains 052370,0.95,2006,-72.977500,75.263056,1
Grove Mountains 052883,0.95,2006,-72.825278,75.353611,1
Grove Mountains 053176,0.95,2006,-72.774722,75.340000,1
Grove Mountains 054239,0.95,2006,-72.782222,75.295833,1
Frontier Mountain 03098,0.95,2004,-72.952280,160.501060,1
Grove Mountains 053792,0.96,2006,-72.785000,75.271389,1
Grove Mountains 054005,0.96,2006,-72.773056,75.339167,1
Grove Mountains 054048,0.96,2006,-72.787222,75.274444,1
Queen Alexandra Range 02101,0.96,2002,-84.000000,168.000000,1
Grove Mountains 022426,0.97,2003,-72.773100,75.355300,1
Grove Mountains 022491,0.97,2003,-72.775600,75.328300,1
Grove Mountains 022593,0.97,2003,-72.782500,75.278610,1
Lucerne Valley 018,0.97,2002,34.487930,-116.948800,1
Grove Mountains 020331,0.98,2003,-72.983889,75.246389,1
Grove Mountains 021691,0.98,2003,-72.773890,75.340830,1
Grove Mountains 022069,0.98,2003,-72.779170,75.310560,1
Grove Mountains 022398,0.98,2003,-72.774720,75.324170,1
Grove Mountains 022557,0.98,2003,-72.773889,75.342500,1
Grove Mountains 022822,0.98,2003,-72.773610,75.336940,1
Grove Mountains 023127,0.98,2003,-72.774170,75.318890,1
Grove Mountains 023128,0.98,2003,-72.774170,75.319170,1
Grove Mountains 023613,0.98,2003,-72.983890,75.251390,1
Grove Mountains 021707,0.99,2003,-72.773611,75.322222,1
Grove Mountains 021838,0.99,2003,-72.781944,75.323056,1
Grove Mountains 022002,0.99,2003,-72.776389,75.347778,1
Grove Mountains 023115,0.99,2003,-72.774444,75.324167,1
Grove Mountains 023144,0.99,2003,-72.773333,75.337500,1
Frontier Mountain 10084,1,2011,-72.950580,160.517180,1
Watson 009,1,2009,-30.500000,131.683330,1
Jiddat al Harasis 536,1,2008,19.544020,55.165080,1
Grove Mountains 020114,1,2003,-72.981940,75.251670,1
Grove Mountains 020587,1,2003,-72.983890,75.246390,1
Grove Mountains 020924,1,2003,-72.983900,75.246400,1
Grove Mountains 021630,1,2003,-72.791400,75.299700,1
Grove Mountains 021653,1,2003,-72.773060,75.315000,1
Grove Mountains 021694,1,2003,-72.773610,75.344440,1
Grove Mountains 021719,1,2003,-72.790560,75.281390,1
Grove Mountains 021768,1,2003,-72.784444,75.325833,1
Grove Mountains 022326,1,2003,-72.775280,75.336390,1
Grove Mountains 022339,1,2003,-72.779444,75.299167,1
Grove Mountains 022666,1,2003,-72.780556,75.287778,1
Grove Mountains 022833,1,2003,-72.773610,75.339170,1
Grove Mountains 022965,1,2003,-72.774170,75.315560,1
Grove Mountains 023590,1,2003,-72.983889,75.251389,1
Grove Mountains 023595,1,2003,-72.983890,75.251390,1
Queen Alexandra Range 02153,1,2002,-84.000000,168.000000,1
Frontier Mountain 01034,1,2001,-72.988890,160.405280,1
Frontier Mountain 01073,1,2001,-72.990000,160.403060,1
Frontier Mountain 01146,1,2001,-72.992780,160.406940,1
Caleta el Cobre 019,1.01,2010,-24.250000,-70.516670,1
Lucerne Valley 095,1.01,2008,34.486570,-116.959200,1
Alaer 002,1.01,2007,40.333330,81.250000,1
Grove Mountains 053784,1.01,2006,-72.785280,75.268610,1
Grove Mountains 020227,1.01,2003,-73.000833,75.217222,1
Grove Mountains 020595,1.01,2003,-72.983889,75.246389,1
Grove Mountains 021816,1.01,2003,-72.775000,75.341111,1
Grove Mountains 021837,1.01,2003,-72.781944,75.322778,1
Grove Mountains 021992,1.01,2003,-72.775278,75.346667,1
Grove Mountains 022197,1.01,2003,-72.781389,75.305556,1
Grove Mountains 022325,1.01,2003,-72.775000,75.315556,1
Grove Mountains 022459,1.01,2003,-72.773890,75.326940,1
Grove Mountains 022841,1.01,2003,-72.773333,75.326944,1
Grove Mountains 022873,1.01,2003,-72.773889,75.335278,1
Grove Mountains 020036,1.01,2002,-73.098890,75.175000,1
MacAlpine Hills 02534,1.01,2002,-84.216670,160.500000,1
MacAlpine Hills 02757,1.01,2002,-84.216670,160.500000,1
Meteorite Hills 001010,1.01,2000,-79.683330,159.750000,1
Frontier Mountain 10101,1.02,2011,-72.951450,160.510870,1
Ramlat as Sahmah 411,1.02,2010,20.202400,56.032620,1
Ramlat as Sahmah 415,1.02,2010,20.335130,56.202370,1
Grove Mountains 052159,1.02,2006,-72.771944,75.344722,1
Grove Mountains 052746,1.02,2006,-72.783333,75.295278,1
Grove Mountains 053006,1.02,2006,-72.777222,75.340833,1
Grove Mountains 053007,1.02,2006,-72.778333,75.310000,1
Grove Mountains 053041,1.02,2006,-72.793056,75.278889,1
Grove Mountains 054174,1.02,2006,-72.779722,75.295278,1
Grove Mountains 054522,1.02,2006,-72.998889,75.187222,1
Sayh al Uhaymir 307,1.02,2004,21.002950,57.327380,1
Grove Mountains 020254,1.02,2003,-72.983060,75.229170,1
Grove Mountains 020256,1.02,2003,-72.983060,75.229170,1
Grove Mountains 020311,1.02,2003,-72.983889,75.246389,1
Grove Mountains 020921,1.02,2003,-72.983889,75.246389,1
Grove Mountains 021621,1.02,2003,-72.783333,75.281944,1
Grove Mountains 021701,1.02,2003,-72.773333,75.349722,1
Grove Mountains 021890,1.02,2003,-72.778060,75.325830,1
Grove Mountains 022298,1.02,2003,-72.779167,75.300000,1
Grove Mountains 022301,1.02,2003,-72.778889,75.301389,1
Grove Mountains 022337,1.02,2003,-72.779170,75.296670,1
Grove Mountains 022359,1.02,2003,-72.778330,75.311110,1
Grove Mountains 022931,1.02,2003,-72.774440,75.319720,1
Grove Mountains 022938,1.02,2003,-72.774444,75.321667,1
Grove Mountains 023110,1.02,2003,-72.774440,75.322780,1
Grove Mountains 023154,1.02,2003,-72.773611,75.338611,1
Grove Mountains 023594,1.02,2003,-72.983890,75.251390,1
Grove Mountains 023778,1.02,2003,-72.984444,75.252500,1
MacAlpine Hills 02536,1.02,2002,-84.216670,160.500000,1
MacAlpine Hills 02659,1.02,2002,-84.216670,160.500000,1
MacAlpine Hills 02758,1.02,2002,-84.216670,160.500000,1
Queen Alexandra Range 02146,1.02,2002,-84.000000,168.000000,1
Frontier Mountain 01015,1.02,2001,-72.988890,160.405830,1
Frontier Mountain 01018,1.02,2001,-72.988890,160.404720,1
Frontier Mountain 01064,1.02,2001,-72.988060,160.408330,1
Frontier Mountain 10102,1.03,2011,-72.951370,160.465030,1
San Juan 061,1.03,2010,-25.440670,-69.860830,1
Watson 004,1.03,2008,-30.483330,131.550000,1
Grove Mountains 051728,1.03,2006,-72.778611,75.332778,1
Grove Mountains 052160,1.03,2006,-72.977500,75.265278,1
Grove Mountains 052390,1.03,2006,-72.786944,75.272778,1
Grove Mountains 052577,1.03,2006,-72.978056,75.263056,1
Grove Mountains 052863,1.03,2006,-72.778056,75.337222,1
Grove Mountains 020303,1.03,2003,-72.983889,75.246389,1
Grove Mountains 021613,1.03,2003,-72.773889,75.336944,1
Grove Mountains 021878,1.03,2003,-72.777778,75.328333,1
Grove Mountains 021990,1.03,2003,-72.775278,75.346111,1
Grove Mountains 022295,1.03,2003,-72.779167,75.299167,1
LaPaz Icefield 02430,1.03,2002,-86.366670,-70.000000,1
Queen Alexandra Range 02139,1.03,2002,-84.000000,168.000000,1
Frontier Mountain 01054,1.03,2001,-72.988330,160.407220,1
Frontier Mountain 01058,1.03,2001,-72.988890,160.405830,1
Frontier Mountain 01126,1.03,2001,-72.951670,160.463060,1
Meteorite Hills 01221,1.03,2001,-79.683330,159.750000,1
Meteorite Hills 01317,1.03,2001,-79.683330,159.750000,1
Grove Mountains 051220,1.04,2006,-72.983889,75.245556,1
Grove Mountains 052946,1.04,2006,-72.781389,75.297222,1
Grove Mountains 053213,1.04,2006,-72.774722,75.340000,1
Grove Mountains 053589,1.04,2006,-72.782500,75.300278,1
Grove Mountains 053748,1.04,2006,-72.781389,75.271389,1
Grove Mountains 054633,1.04,2006,-72.998889,75.187222,1
Grove Mountains 020182,1.04,2003,-72.994440,75.263610,1
Johannessen Nunataks 03019,1.04,2003,-72.899940,161.128860,1
MacAlpine Hills 02481,1.04,2002,-84.216670,160.500000,1
Frontier Mountain 01143,1.04,2001,-72.992220,160.400000,1
Meteorite Hills 01183,1.04,2001,-79.683330,159.750000,1
Frontier Mountain 10103,1.05,2011,-72.951580,160.461720,1
